Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut
02:23:22:23.800,61,0.107421875,0.171875,0.087890625,0.0,0.0,0.119140625,0.0,0.107421875,0.171875,0.05078125,0.0,0.0,0.119140625,0.0,0.033203125,0.0,0.013671875,0.08984375,0.10546875,0.052734375,0.09375,0.00390625,0.0,0.150390625,0.166015625,0.0,0.0,0.05078125,0.0546875,0.099609375,0.10546875,0.08203125,0.041015625,0.107421875,0.056640625,0.080078125,0.072265625,0.166015625,0.166015625,0.02734375,0.029296875,0.55078125,0.548828125,0.1796875,0.0,0.0,0.033203125,0.16015625,0.16015625,0.16015625,0.166015625,0.0
02:23:22:24.800,61,0.103515625,0.16796875,0.087890625,0.0,0.0,0.119140625,0.0,0.1015625,0.16796875,0.048828125,0.0,0.0,0.119140625,0.0,0.033203125,0.0,0.013671875,0.087890625,0.10546875,0.052734375,0.09375,0.00390625,0.0,0.150390625,0.166015625,0.0,0.0,0.05078125,0.0546875,0.099609375,0.103515625,0.08203125,0.0390625,0.109375,0.056640625,0.080078125,0.07421875,0.166015625,0.166015625,0.029296875,0.029296875,0.5078125,0.5078125,0.1796875,0.0,0.0,0.033203125,0.16015625,0.16015625,0.162109375,0.16796875,0.0
02:23:22:25.801,61,0.099609375,0.16796875,0.087890625,0.0,0.0,0.119140625,0.0,0.099609375,0.16796875,0.048828125,0.0,0.0,0.119140625,0.0,0.033203125,0.0,0.013671875,0.087890625,0.103515625,0.052734375,0.09375,0.00390625,0.0,0.15234375,0.16796875,0.0,0.0,0.05078125,0.0546875,0.099609375,0.103515625,0.08203125,0.0390625,0.109375,0.056640625,0.08203125,0.07421875,0.166015625,0.166015625,0.029296875,0.029296875,0.482421875,0.48046875,0.181640625,0.0,0.0,0.03125,0.162109375,0.16015625,0.162109375,0.16796875,0.0
02:23:22:26.801,61,0.09765625,0.16796875,0.087890625,0.0,0.0,0.119140625,0.0,0.09765625,0.166015625,0.05078125,0.0,0.0,0.119140625,0.0,0.03125,0.0,0.015625,0.0859375,0.103515625,0.05078125,0.09375,0.00390625,0.0,0.154296875,0.16796875,0.0,0.0,0.05078125,0.0546875,0.099609375,0.103515625,0.08203125,0.0390625,0.111328125,0.05859375,0.08203125,0.076171875,0.166015625,0.166015625,0.029296875,0.029296875,0.46875,0.46875,0.18359375,0.0,0.0,0.03125,0.162109375,0.162109375,0.162109375,0.16796875,0.0
02:23:22:27.801,61,0.095703125,0.166015625,0.087890625,0.0,0.0,0.119140625,0.0,0.095703125,0.166015625,0.05078125,0.0,0.0,0.119140625,0.0,0.03125,0.0,0.015625,0.0859375,0.103515625,0.05078125,0.09375,0.00390625,0.0,0.15625,0.16796875,0.0,0.0,0.05078125,0.052734375,0.099609375,0.103515625,0.08203125,0.0390625,0.111328125,0.05859375,0.08203125,0.076171875,0.166015625,0.166015625,0.029296875,0.03125,0.435546875,0.43359375,0.18359375,0.0,0.0,0.03125,0.162109375,0.162109375,0.162109375,0.16796875,0.0
02:23:22:28.801,61,0.09375,0.16796875,0.087890625,0.0,0.0,0.119140625,0.0,0.09375,0.16796875,0.05078125,0.0,0.0,0.119140625,0.0,0.03125,0.0,0.015625,0.0859375,0.103515625,0.05078125,0.09375,0.00390625,0.0,0.158203125,0.169921875,0.0,0.0,0.05078125,0.052734375,0.09765625,0.103515625,0.080078125,0.0390625,0.111328125,0.05859375,0.08203125,0.076171875,0.166015625,0.166015625,0.029296875,0.03125,0.416015625,0.416015625,0.185546875,0.0,0.0,0.03125,0.1640625,0.162109375,0.162109375,0.16796875,0.0
02:23:22:29.801,61,0.091796875,0.16796875,0.0859375,0.0,0.0,0.119140625,0.0,0.091796875,0.16796875,0.05078125,0.0,0.0,0.119140625,0.0,0.03125,0.0,0.015625,0.0859375,0.103515625,0.05078125,0.09375,0.00390625,0.0,0.158203125,0.169921875,0.0,0.0,0.05078125,0.052734375,0.09765625,0.103515625,0.080078125,0.0390625,0.111328125,0.05859375,0.08203125,0.076171875,0.166015625,0.166015625,0.029296875,0.03125,0.396484375,0.396484375,0.185546875,0.0,0.0,0.03125,0.1640625,0.1640625,0.162109375,0.16796875,0.0
02:23:23:00.802,61,0.091796875,0.166015625,0.0859375,0.0,0.0,0.119140625,0.0,0.091796875,0.166015625,0.05078125,0.0,0.0,0.119140625,0.0,0.03125,0.0,0.015625,0.0859375,0.103515625,0.05078125,0.091796875,0.00390625,0.0,0.16015625,0.171875,0.0,0.0,0.05078125,0.052734375,0.099609375,0.103515625,0.080078125,0.037109375,0.111328125,0.060546875,0.08203125,0.076171875,0.166015625,0.166015625,0.03125,0.03125,0.375,0.375,0.185546875,0.0,0.0,0.03125,0.1640625,0.1640625,0.162109375,0.16796875,0.0
02:23:23:01.802,61,0.08984375,0.166015625,0.0859375,0.0,0.0,0.119140625,0.0,0.08984375,0.166015625,0.05078125,0.0,0.0,0.119140625,0.0,0.03125,0.0,0.017578125,0.0859375,0.103515625,0.05078125,0.091796875,0.00390625,0.0,0.16015625,0.173828125,0.0,0.0,0.05078125,0.052734375,0.099609375,0.103515625,0.080078125,0.037109375,0.111328125,0.060546875,0.08203125,0.076171875,0.166015625,0.166015625,0.03125,0.03125,0.365234375,0.365234375,0.185546875,0.0,0.0,0.03125,0.166015625,0.1640625,0.162109375,0.16796875,0.0
02:23:23:02.802,61,0.08984375,0.166015625,0.087890625,0.0,0.0,0.119140625,0.0,0.08984375,0.166015625,0.05078125,0.0,0.0,0.119140625,0.0,0.03125,0.0,0.017578125,0.0859375,0.103515625,0.05078125,0.091796875,0.00390625,0.0,0.16015625,0.173828125,0.0,0.0,0.05078125,0.052734375,0.099609375,0.103515625,0.080078125,0.037109375,0.111328125,0.060546875,0.08203125,0.076171875,0.166015625,0.1640625,0.03125,0.03125,0.349609375,0.34765625,0.185546875,0.0,0.0,0.03125,0.166015625,0.166015625,0.162109375,0.16796875,0.0
02:23:23:03.802,61,0.087890625,0.166015625,0.0859375,0.0,0.0,0.119140625,0.0,0.087890625,0.166015625,0.05078125,0.0,0.0,0.119140625,0.0,0.03125,0.0,0.017578125,0.083984375,0.103515625,0.05078125,0.091796875,0.00390625,0.0,0.162109375,0.17578125,0.0,0.0,0.05078125,0.052734375,0.099609375,0.103515625,0.080078125,0.037109375,0.111328125,0.060546875,0.08203125,0.076171875,0.166015625,0.1640625,0.03125,0.033203125,0.33203125,0.33203125,0.185546875,0.0,0.0,0.03125,0.166015625,0.166015625,0.162109375,0.16796875,0.0
02:23:23:04.802,61,0.083984375,0.166015625,0.0859375,0.0,0.0,0.119140625,0.0,0.083984375,0.166015625,0.05078125,0.0,0.0,0.119140625,0.0,0.03125,0.0,0.017578125,0.083984375,0.103515625,0.05078125,0.091796875,0.00390625,0.0,0.162109375,0.17578125,0.0,0.0,0.05078125,0.052734375,0.099609375,0.103515625,0.080078125,0.037109375,0.111328125,0.060546875,0.08203125,0.076171875,0.166015625,0.1640625,0.03125,0.033203125,0.326171875,0.32421875,0.185546875,0.0,0.0,0.029296875,0.16796875,0.166015625,0.16015625,0.16796875,0.0
02:23:23:05.802,61,0.080078125,0.166015625,0.0859375,0.0,0.0,0.1171875,0.0,0.080078125,0.166015625,0.05078125,0.0,0.0,0.1171875,0.0,0.03125,0.0,0.017578125,0.083984375,0.103515625,0.05078125,0.091796875,0.00390625,0.0,0.162109375,0.17578125,0.0,0.0,0.05078125,0.052734375,0.099609375,0.103515625,0.080078125,0.037109375,0.111328125,0.060546875,0.08203125,0.076171875,0.166015625,0.1640625,0.03125,0.033203125,0.322265625,0.322265625,0.185546875,0.0,0.0,0.029296875,0.16796875,0.16796875,0.16015625,0.16796875,0.0
02:23:23:06.802,61,0.07421875,0.166015625,0.0859375,0.0,0.0,0.1171875,0.0,0.07421875,0.166015625,0.05078125,0.0,0.0,0.1171875,0.0,0.03125,0.0,0.017578125,0.083984375,0.103515625,0.05078125,0.091796875,0.00390625,0.0,0.162109375,0.17578125,0.0,0.0,0.05078125,0.052734375,0.099609375,0.103515625,0.080078125,0.037109375,0.111328125,0.060546875,0.08203125,0.076171875,0.166015625,0.1640625,0.033203125,0.033203125,0.3203125,0.3203125,0.1875,0.0,0.0,0.029296875,0.16796875,0.16796875,0.16015625,0.166015625,0.0
02:23:23:07.802,61,0.068359375,0.166015625,0.0859375,0.0,0.0,0.1171875,0.0,0.06640625,0.166015625,0.05078125,0.0,0.0,0.1171875,0.0,0.03125,0.0,0.017578125,0.083984375,0.10546875,0.05078125,0.091796875,0.00390625,0.0,0.162109375,0.17578125,0.0,0.0,0.05078125,0.052734375,0.099609375,0.103515625,0.078125,0.03515625,0.111328125,0.060546875,0.08203125,0.07421875,0.166015625,0.1640625,0.033203125,0.033203125,0.318359375,0.318359375,0.1875,0.0,0.0,0.029296875,0.169921875,0.16796875,0.16015625,0.166015625,0.0
02:23:23:08.802,61,0.0625,0.166015625,0.0859375,0.0,0.0,0.1171875,0.0,0.0625,0.166015625,0.05078125,0.0,0.0,0.1171875,0.0,0.03125,0.0,0.017578125,0.083984375,0.10546875,0.05078125,0.091796875,0.00390625,0.0,0.162109375,0.177734375,0.0,0.0,0.048828125,0.05078125,0.1015625,0.10546875,0.078125,0.03515625,0.111328125,0.060546875,0.08203125,0.07421875,0.166015625,0.1640625,0.033203125,0.033203125,0.31640625,0.314453125,0.1875,0.0,0.0,0.029296875,0.169921875,0.169921875,0.16015625,0.166015625,0.0
02:23:23:09.803,61,0.060546875,0.166015625,0.0859375,0.0,0.0,0.115234375,0.0,0.060546875,0.166015625,0.05078125,0.0,0.0,0.115234375,0.0,0.03125,0.0,0.017578125,0.083984375,0.10546875,0.052734375,0.091796875,0.00390625,0.0,0.162109375,0.177734375,0.0,0.0,0.048828125,0.05078125,0.1015625,0.10546875,0.078125,0.03515625,0.111328125,0.060546875,0.080078125,0.07421875,0.166015625,0.1640625,0.033203125,0.033203125,0.314453125,0.314453125,0.1875,0.0,0.0,0.029296875,0.169921875,0.169921875,0.16015625,0.166015625,0.0
02:23:23:10.803,61,0.060546875,0.166015625,0.0859375,0.0,0.0,0.115234375,0.0,0.060546875,0.166015625,0.05078125,0.0,0.0,0.115234375,0.0,0.03125,0.0,0.017578125,0.083984375,0.10546875,0.052734375,0.091796875,0.00390625,0.0,0.162109375,0.177734375,0.0,0.0,0.048828125,0.05078125,0.1015625,0.10546875,0.078125,0.03515625,0.111328125,0.060546875,0.080078125,0.07421875,0.1640625,0.1640625,0.033203125,0.033203125,0.3125,0.310546875,0.1875,0.0,0.0,0.029296875,0.169921875,0.169921875,0.16015625,0.166015625,0.0
02:23:23:11.803,61,0.05859375,0.1640625,0.0859375,0.0,0.0,0.115234375,0.0,0.05859375,0.1640625,0.05078125,0.0,0.0,0.115234375,0.0,0.03125,0.0,0.017578125,0.083984375,0.10546875,0.052734375,0.091796875,0.00390625,0.0,0.162109375,0.177734375,0.0,0.0,0.048828125,0.05078125,0.1015625,0.10546875,0.078125,0.03515625,0.111328125,0.060546875,0.080078125,0.07421875,0.1640625,0.162109375,0.033203125,0.03515625,0.306640625,0.3046875,0.1875,0.0,0.0,0.029296875,0.171875,0.169921875,0.16015625,0.166015625,0.0
02:23:23:12.803,61,0.05859375,0.1640625,0.0859375,0.0,0.0,0.115234375,0.0,0.05859375,0.1640625,0.052734375,0.0,0.0,0.115234375,0.0,0.03125,0.0,0.017578125,0.083984375,0.10546875,0.052734375,0.091796875,0.00390625,0.0,0.162109375,0.177734375,0.0,0.0,0.048828125,0.048828125,0.1015625,0.10546875,0.078125,0.03515625,0.109375,0.060546875,0.080078125,0.07421875,0.1640625,0.162109375,0.033203125,0.03515625,0.302734375,0.302734375,0.1875,0.0,0.0,0.029296875,0.171875,0.171875,0.16015625,0.166015625,0.0
02:23:23:13.803,61,0.05859375,0.1640625,0.083984375,0.0,0.0,0.11328125,0.0,0.05859375,0.1640625,0.052734375,0.0,0.0,0.11328125,0.0,0.03125,0.0,0.017578125,0.083984375,0.10546875,0.052734375,0.091796875,0.00390625,0.0,0.162109375,0.177734375,0.0,0.0,0.048828125,0.048828125,0.1015625,0.10546875,0.076171875,0.03515625,0.109375,0.060546875,0.080078125,0.072265625,0.1640625,0.162109375,0.033203125,0.03515625,0.298828125,0.298828125,0.1875,0.0,0.0,0.029296875,0.171875,0.171875,0.16015625,0.166015625,0.0
02:23:23:14.804,61,0.056640625,0.1640625,0.083984375,0.0,0.0,0.11328125,0.0,0.056640625,0.1640625,0.052734375,0.0,0.0,0.11328125,0.0,0.03125,0.0,0.017578125,0.083984375,0.10546875,0.052734375,0.091796875,0.00390625,0.0,0.162109375,0.177734375,0.0,0.0,0.046875,0.048828125,0.1015625,0.10546875,0.076171875,0.033203125,0.109375,0.060546875,0.078125,0.072265625,0.1640625,0.162109375,0.03515625,0.03515625,0.296875,0.296875,0.1875,0.0,0.0,0.029296875,0.173828125,0.171875,0.16015625,0.166015625,0.0
