Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut
01:39:08:17.074,61,0.055907931,0.201890633,0,0.05786464,0,0.062182907,0,0.055924606,0.200598538,0.183275238,0,0,0.062178109,0,0.039939374,0,0.053527858,0.192281738,0.07721936,0.349672467,0.239817381,0,0.039169636,0.032306679,0.069654152,0,0,0.032158468,0.033591714,0.126034543,0.152484521,0.025305081,0.024126137,0.089890026,0.083739959,0.044681758,0.041976821,0.217026904,0.229901075,0.162016928,0.191730022,0.09556061,0.095589452,0.130617499,0,0,0.017801069,0.127815723,0.150535777,0.160774678,0.191764027,1.86E-08
01:39:08:18.074,61,0.01225223,0.20542632,0,0.057435088,0,0.058149468,0,0.012240494,0.204119936,0.182781965,0,0,0.058147695,0,0.042062383,0,0.054371215,0.21981974,0.08687263,0.346506715,0.243162438,0,0.040432222,0.030644938,0.067882657,0,0,0.031355366,0.03275558,0.126115084,0.152913049,0.02458893,0.023660181,0.0891966,0.081933714,0.045019426,0.042317115,0.218602821,0.229856312,0.149568349,0.176889613,0.095727012,0.095760889,0.130250067,0,0,0.018383967,0.128460243,0.150706008,0.161362335,0.192465842,2.08E-08
01:39:08:19.074,61,0,0.210122511,0,0.056260124,0,0.05451623,0.002348763,0,0.20880501,0.18141295,0,0,0.054516181,0.002371664,0.044040728,0,0.054687493,0.230250165,0.094711408,0.34748894,0.245221809,0,0.041350946,0.029088598,0.06677255,0,0,0.030808643,0.032177746,0.126485676,0.153399512,0.024119752,0.023292758,0.088695154,0.080366358,0.045272406,0.042608786,0.219017163,0.229604051,0.143003896,0.169875339,0.095112525,0.095147178,0.130950049,0,0,0.018960362,0.12863563,0.150466889,0.161688238,0.192785263,2.24E-08
01:39:08:20.074,61,0,0.212459922,0,0.042379875,0,0.050976411,0.017606851,0,0.211262956,0.167750448,0,0,0.050977219,0.017628368,0.047420573,0,0.054792423,0.249352232,0.104197852,0.347479016,0.246458575,0,0.042127878,0.02097938,0.064781427,0,0,0.030522171,0.031868611,0.130093277,0.157415405,0.023828367,0.023029726,0.087362111,0.077481389,0.04538044,0.042771798,0.219213277,0.229325697,0.135938436,0.16252698,0.081675388,0.081712619,0.135330334,0,0,0.019537173,0.127930269,0.14722392,0.161661059,0.192695692,1.92E-08
01:39:08:21.074,61,0,0.20506534,0.014653928,0,0,0.049058456,0.023000592,0,0.204438612,0.111347213,0,0,0.049059525,0.023020849,0.056923173,0,0.055043772,0.299047262,0.112298526,0.35000208,0.246948034,0,0.04544168,0.014908776,0.061692648,0,0,0.030509587,0.031853061,0.137360498,0.168306992,0.023705224,0.022940131,0.085712984,0.075102866,0.045421988,0.042889167,0.219257161,0.229201406,0.131700918,0.159339741,0.077541202,0.077582844,0.140682697,0,0,0.020171249,0.127603635,0.146087736,0.161507219,0.192493781,0.000000038
01:39:08:22.074,61,0,0.201690704,0.028712936,0,0,0.047858924,0.028295659,0,0.201203525,0.09725982,0,0,0.047860112,0.028313728,0.067188233,0,0.055170409,0.31367898,0.117619008,0.351063579,0.229124472,0,0.046435166,0.011506239,0.059241995,0,0,0.030748544,0.03205958,0.162402988,0.188597143,0.023736008,0.022896141,0.084538102,0.07347957,0.045306563,0.042891521,0.219517827,0.22912252,0.129585996,0.157443568,0.070331015,0.070380889,0.15041998,0,0,0.020711651,0.127451167,0.145424664,0.161568254,0.192475379,0.000000055
01:39:08:23.074,61,0,0.192429602,0.009503854,0,0,0.047306482,0.044605866,0,0.191789538,0.115986466,0,0,0.047307674,0.044622738,0.070913807,0,0.053757284,0.257821471,0.121575087,0.25654453,0.159497768,0,0.046035148,0.019151578,0.07268931,0,0,0.031246206,0.032528114,0.17446287,0.197113439,0.024065761,0.022975056,0.083740331,0.070613429,0.044993434,0.042737771,0.214232385,0.215829313,0.108079292,0.125202149,0.063258387,0.063299656,0.164749861,0,0,0.02112389,0.129106313,0.146095872,0.162029609,0.192879349,7.33E-08
01:39:08:24.075,61,0,0.190087766,0.00232176,0,0,0.046982326,0.075372309,0,0.189398468,0.12232843,0,0,0.046983521,0.075390697,0.071375467,0,0.030164646,0.163024336,0.126201704,0.143940985,0.14426674,0,0.035070565,0.073044002,0.103709355,0,0,0.031801224,0.033069935,0.179429025,0.200506568,0.032338698,0.023110684,0.124602437,0.071651027,0.045316249,0.043480203,0.128870711,0.124240302,0.076741509,0.083944961,0.033595152,0.033579595,0.19938539,0,0,0.021771822,0.134444788,0.147817627,0.164505586,0.196207091,0.000000251
01:39:08:25.075,61,0,0.193192512,0.008429166,0,0,0.046738837,0.095743835,0,0.19255133,0.115985259,0,0,0.046740141,0.095770001,0.071671769,0,0.023657542,0.13564153,0.131658539,0.114192814,0.135742962,0,0.028278224,0.110640645,0.136780873,0,0,0.033210091,0.034441099,0.182603791,0.202616826,0.040673059,0.02335049,0.1363682,0.076229326,0.045873981,0.044782803,0.106989332,0.101061925,0.066981278,0.071148962,0.008076923,0.008039944,0.241361767,0,0,0.022355642,0.17624557,0.187419578,0.175283656,0.211317122,0.000000485
01:39:08:26.075,61,0,0.184386179,0.010385448,0,0,0.046605796,0.096461371,0,0.18378529,0.113782346,0,0,0.046607148,0.096485823,0.068574429,0,0.020162327,0.121633925,0.133464143,0.097641625,0.131287232,0,0.025404522,0.124388374,0.148085013,0,0,0.034273744,0.035787962,0.184053972,0.203538746,0.044365332,0.023630856,0.141712785,0.077471703,0.04637339,0.045550272,0.100436971,0.095410116,0.061470956,0.064272389,0,0,0.25712952,0.007851999,0.007900973,0.022716235,0.166417673,0.177268401,0.176967651,0.21326752,6.934E-07
