    Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll
02:23:25:29.814,61,0.0213525295,0.0647531673,0.0741358846,0.0,0.0,0.1712534577,0.0,0.0213544797,0.0646045506,0.0556312203,0.0,0.0,0.1711108536,0.0,0.050350301,0.0,0.0488493852,0.1293928623,0.0685272515,0.129912138,0.0635859221,0.0,0.0093521662,0.1682143956,0.1906987578,0.0,0.0,0.0582353845,0.060897883,0.1231078655,0.1305270046,0.041859597,0.0337210707,0.0777247697,0.0595381632,0.0629908666,0.0602933317,0.2919773757,0.2945192456,0.1217822731,0.1285527498,0.1465018094,0.1463680863,0.11277394,0.0,0.0,0.0203216728,0.227681458,0.2385250777,0.1470683962,0.1567293704,0.0011735571,-0.0002271467,-0.1410050243,0.0114174727
02:23:26:00.814,61,0.0227248333,0.0665200204,0.0714092106,0.0,0.0,0.1704087704,0.0,0.0227285232,0.0663636252,0.0582679249,0.0,0.0,0.1702648401,0.0,0.0490773767,0.0,0.0484985001,0.1129337922,0.0751896352,0.1167577058,0.0637144223,0.0,0.0087470198,0.1732708067,0.1979561001,0.0,0.0,0.0541155823,0.0564337373,0.1195570156,0.1265282184,0.0445514582,0.0330894627,0.0852222219,0.062824674,0.0627569705,0.0600505583,0.2572897077,0.2590241432,0.1124256998,0.1192310899,0.1498759985,0.1497554183,0.1104755998,0.0,0.0,0.0201321486,0.2335522622,0.2437926084,0.1581766754,0.167228967,0.0039951862,-0.0016425417,-0.1384593695,0.0129505955
02:23:26:01.815,61,0.015684979,0.0655672103,0.0683779791,0.0,0.0,0.1696522385,0.0,0.0156858228,0.0654011369,0.0612350814,0.0,0.0,0.1695056558,0.0,0.0487197861,0.0,0.0485647917,0.1167732328,0.0768501088,0.1129112989,0.0633367375,0.0,0.0081958203,0.1764688343,0.2012710869,0.0,0.0,0.0525967926,0.054849755,0.1184758618,0.1254009157,0.0458135903,0.0326501243,0.0870998278,0.0641318038,0.0625009686,0.0597960725,0.3174800873,0.3213566244,0.1110301763,0.1184677556,0.1506546438,0.150541544,0.1065828353,0.0,0.0,0.0198745616,0.2353802323,0.2456348985,0.1613544673,0.1702951789,0.0041525848,-0.0032928193,-0.1342256963,0.0171446986
02:23:26:02.814,61,0.0162487328,0.0670995712,0.0685287043,0.0,0.0,0.1691493541,0.0,0.0162525773,0.0669340715,0.0611272678,0.0,0.0,0.1689995825,0.0,0.0488890931,0.0,0.0492434166,0.1474322379,0.0773578063,0.111244671,0.060919188,0.0,0.0078784805,0.1867222637,0.2099697888,0.0,0.0,0.0518355891,0.0540807769,0.1179434359,0.1249763519,0.0466448739,0.0323637873,0.0835602731,0.0645335913,0.0620793924,0.0593729839,0.3836474121,0.3928168416,0.120646812,0.1310224682,0.1513640881,0.1512553841,0.1049899161,0.0,0.0,0.0194870755,0.2381617427,0.2491678447,0.1630054265,0.1718600392,0.0037852246,-0.0043864748,-0.1265197694,0.0249041878
02:23:26:03.815,61,0.0315196142,0.0753420144,0.0671937093,0.0,0.0,0.161074847,0.0,0.0315323547,0.0751728043,0.0624886155,0.0,0.0,0.1609085053,0.0,0.0501752719,0.0,0.0552095287,0.1599298716,0.07080587,0.1560665816,0.0592437461,0.0,0.0076697827,0.1902216822,0.2128171921,0.0,0.0,0.0515119694,0.0537632443,0.1195148677,0.1300732493,0.047070004,0.0318504944,0.0825854391,0.0654353425,0.0617500916,0.0590375736,0.4091169834,0.4199310541,0.1905281991,0.2038327456,0.1523312777,0.15223068,0.103770867,0.0,0.0,0.0190342236,0.245877862,0.2599084377,0.1658175737,0.1766856015,0.003030485,-0.0039859349,-0.1218887195,0.0324823521
02:23:26:04.815,61,0.0366297252,0.0840356126,0.0685987547,0.0,0.0,0.1519805193,0.0,0.0366436318,0.0838723406,0.0612301528,0.0,0.0,0.1518404186,0.0,0.0534644723,0.0,0.059392523,0.169064492,0.0664534122,0.1677562445,0.0570321344,0.0,0.0077083916,0.1923220009,0.2149390429,0.0,0.0,0.0515014753,0.0538105406,0.1226856932,0.1361294538,0.0473020524,0.0313419178,0.0820023492,0.0676230192,0.061492905,0.0587715767,0.4303408563,0.4458733499,0.2113802433,0.2285189629,0.1468618661,0.1468000561,0.1030841321,0.0,0.0,0.0185622033,0.2581211627,0.2778991759,0.1884830296,0.2091010809,0.0004218507,-0.001648169,-0.111329332,0.0422003046
02:23:26:05.815,61,0.0425824784,0.0879442692,0.067805618,0.0,0.0,0.1438795775,0.0,0.0425964594,0.0877781361,0.062043678,0.0,0.0,0.1437560469,0.0,0.0585221276,0.0,0.0630139709,0.1806353927,0.0620828494,0.1736702323,0.0552738123,0.0,0.0077771056,0.2241072506,0.242240116,0.0,0.0,0.0518938228,0.0542716607,0.1292263269,0.1447083801,0.047424037,0.030823322,0.0815168321,0.0689072013,0.0613297112,0.0586016178,0.4568699896,0.4738521576,0.2221320719,0.2405590862,0.1451217085,0.1450711638,0.102832742,0.0,0.0,0.0181002393,0.2656333447,0.2848978639,0.1937323362,0.213144213,1.20454e-05,0.0003705188,-0.1041852087,0.0508661009
02:23:26:06.815,61,0.0511443056,0.0975290239,0.0660380647,0.0,0.0,0.1344115883,0.0,0.0511584021,0.0973551497,0.0639457479,0.0,0.0,0.1343084723,0.0,0.0604998358,0.0,0.0647704676,0.1848179996,0.0586465187,0.1770661622,0.0541480631,0.0,0.0079550687,0.2324349582,0.2496681809,0.0,0.0,0.0523987152,0.0548660792,0.1322680265,0.1483686715,0.0474468581,0.0302713532,0.0814069808,0.0725244656,0.0612814315,0.0585437492,0.4657233357,0.4834735394,0.2331511974,0.2531829178,0.1432887316,0.1432471275,0.102641426,0.0,0.0,0.0176585745,0.269923538,0.2896414399,0.1967650056,0.2163638324,4.038e-07,0.0009362651,-0.0978906155,0.0588186011
02:23:26:07.815,61,0.0544047244,0.1020600498,0.0647815168,0.0,0.0,0.1281166971,0.0,0.0544188283,0.1018797979,0.0652704015,0.0,0.0,0.1280239522,0.0,0.0628082082,0.0,0.0658042952,0.1907646805,0.056861423,0.1788283885,0.0531972386,0.0,0.0082386676,0.2363381833,0.2535543442,0.0,0.0,0.0532100834,0.0563689917,0.135170415,0.1511535943,0.0474885665,0.0297894664,0.0813894123,0.0745779797,0.0612319745,0.0584969707,0.47037673,0.4886119962,0.2378664464,0.2586248219,0.1352427751,0.1352140307,0.1027053893,0.0,0.0,0.0172297675,0.271921128,0.2919001281,0.1983651668,0.217908591,1.897e-07,-0.0004165571,-0.0926930681,0.0630427226
02:23:26:08.815,61,0.0555399284,0.1062956005,0.0642867982,0.0,0.0,0.1234716997,0.0,0.0555550084,0.1061122641,0.065861173,0.0,0.0,0.1233730912,0.0,0.0673856065,0.0,0.0665240362,0.2087830454,0.0556282252,0.1784929037,0.0522173494,0.0,0.008623315,0.2377850115,0.2555247545,0.0,0.0,0.0542267375,0.0578573309,0.1393334866,0.1548353434,0.0473805256,0.029319061,0.0810960084,0.0755640715,0.060911227,0.0582127385,0.4751193225,0.49425897,0.2401266396,0.2612961829,0.1289738864,0.1289530694,0.1027336717,0.0,0.0,0.0167798977,0.2681334317,0.2865225375,0.196217671,0.2123235464,1.129e-07,-0.0028677806,-0.0911156088,0.0652034879
02:23:26:09.815,61,0.0550243631,0.1094542146,0.0603750013,0.0,0.0,0.1210297197,0.0,0.0550502203,0.1092491075,0.0699681416,0.0,0.0,0.1209271401,0.0,0.0792806521,0.0,0.0669837892,0.2521617413,0.0548867919,0.1702702194,0.0513232835,0.0,0.0091854706,0.2385599166,0.2575291693,0.0,0.0,0.055144053,0.0592312068,0.148195684,0.1635917276,0.0471330509,0.02889934,0.0802449286,0.0758401826,0.0604369827,0.0577858649,0.5027725101,0.5266997814,0.2391402721,0.2619997859,0.1251176745,0.1251041442,0.1028629914,0.0,0.0,0.016342083,0.2607004941,0.2805594206,0.192104131,0.2072252929,9.916e-07,-0.0069151009,-0.0876028612,0.0646729171
02:23:26:10.816,61,0.0570461191,0.1129518524,0.0582023859,0.0,0.0,0.1195189059,0.0,0.0570819117,0.1127335802,0.0722323209,0.0,0.0,0.1194149628,0.0,0.0864065811,0.0,0.067300573,0.2673405409,0.0545855537,0.1663130075,0.0505791381,0.0,0.0097552482,0.2391199172,0.2603514791,0.0,0.0,0.0560675673,0.0604121126,0.1539825201,0.169262141,0.0468941517,0.0285616145,0.0793439448,0.0757716298,0.0599221215,0.0573166497,0.5106144547,0.535643518,0.2363139391,0.2604327798,0.1230463833,0.123036027,0.1029043347,0.0,0.0,0.0159302056,0.2585264742,0.2787480056,0.1907797456,0.2054828405,1.38352e-05,-0.0109836394,-0.0846983045,0.0631684288
02:23:26:11.816,61,0.0602611676,0.1209992319,0.0593816414,0.0,0.0,0.1163932607,0.0,0.0602924414,0.1207837984,0.0713056028,0.0,0.0,0.1162913367,0.0,0.0896864682,0.0,0.0675755814,0.275485158,0.0542411059,0.164553076,0.0498801433,0.0,0.0102494843,0.2395820618,0.2624995708,0.0,0.0,0.0567861982,0.0612101816,0.1601291895,0.1742939502,0.0464664064,0.0281293225,0.0783395097,0.0755930692,0.0593411811,0.0567870028,0.5158916116,0.5405265093,0.2360242605,0.2606983781,0.1221815646,0.122171849,0.1027777418,0.0,0.0,0.0155167663,0.2572833002,0.2776162028,0.1902416646,0.2049381435,2.28138e-05,-0.0129629634,-0.0804099888,0.0625356063
02:23:26:12.816,61,0.0642126575,0.1212917194,0.0617712997,0.0,0.0,0.1145460084,0.0,0.0642476007,0.1210905388,0.0688546374,0.0,0.0,0.1144448146,0.0,0.0916586518,0.0,0.0677131861,0.2790193856,0.0537885576,0.1638054401,0.049176719,0.0,0.0108157722,0.2397624254,0.2665451765,0.0,0.0,0.0573486872,0.0618115775,0.1643218249,0.1769717187,0.0459667444,0.0276576411,0.0776558369,0.075549759,0.058738254,0.0562675372,0.5203669071,0.5433573127,0.2460303009,0.2790469825,0.1214282811,0.1214185283,0.1025948152,0.0,0.0,0.0151055865,0.2569622993,0.2773832977,0.1922677159,0.2140646428,3.719e-05,-0.0125876963,-0.072993122,0.0631345287
02:23:26:13.816,61,0.0740350634,0.1265815496,0.0635967553,0.0,0.0,0.1129999608,0.0,0.0740543753,0.1263903677,0.0670705289,0.0,0.0,0.1128979251,0.0,0.0927050039,0.0,0.0676482767,0.2665035427,0.0532698408,0.1629723907,0.0481171273,0.0,0.0112239365,0.2397601455,0.2682384551,0.0,0.0,0.0578837357,0.0623558871,0.166454494,0.1784424633,0.0454874299,0.0272244848,0.0770946741,0.075497508,0.0581166744,0.0557435639,0.5263709426,0.5452657342,0.2518544197,0.2850593925,0.1212235764,0.12121135,0.1022399664,0.0,0.0,0.0146748787,0.2566612065,0.2770029008,0.1989280581,0.2244547904,3.7485e-05,-0.008860983,-0.0641520247,0.0662678182
02:23:26:14.816,61,0.0789954886,0.1344569176,0.0659932345,0.0,0.0,0.1107187122,0.0,0.0790114552,0.1342802048,0.0647463202,0.0,0.0,0.1106113717,0.0,0.0929390788,0.0,0.0678572506,0.2498917878,0.0527258888,0.1628834754,0.047334332,0.0,0.0116911549,0.2394943833,0.2689959705,0.0,0.0,0.0583139583,0.0628082603,0.1672617346,0.1790557355,0.045085527,0.0268062558,0.0769828334,0.0759065971,0.0576231778,0.0553087033,0.5284149051,0.5462400913,0.2730340958,0.3040088415,0.1207426265,0.1207280532,0.1020006239,0.0,0.0,0.0142558059,0.2568082511,0.2769570053,0.2294189185,0.2562853396,2.49417e-05,-0.0046385187,-0.058752995,0.071751453
02:23:26:15.816,61,0.0809273422,0.1408418566,0.0676804334,0.0,0.0,0.1083010137,0.0,0.0809411481,0.1406767666,0.0630498156,0.0,0.0,0.1081910431,0.0,0.0927072838,0.0,0.0681622177,0.2448401004,0.0524480939,0.1720603406,0.0467996523,0.0,0.0120435348,0.2364118993,0.2655916214,0.0,0.0,0.058714699,0.063200444,0.1673982441,0.1791928709,0.044783812,0.0264783278,0.0771367177,0.0768614933,0.0572976023,0.0550123937,0.5239503384,0.5416045189,0.2792765498,0.309687525,0.1188474223,0.1188013181,0.1020120159,0.0,0.0,0.0138792107,0.2583080828,0.277344346,0.2462423742,0.2735743821,1.776e-05,-0.0019710241,-0.0559804849,0.0798136145
02:23:26:16.817,61,0.0747631416,0.1380338073,0.0648685247,0.0,0.0,0.1072532833,0.0,0.0747734457,0.1378499568,0.0657908469,0.0,0.0,0.1071409062,0.0,0.0919523537,0.0,0.0684707835,0.2487833649,0.0523181558,0.1874855906,0.0467220284,0.0,0.0122297425,0.1918498129,0.2200709581,0.0,0.0,0.0586830974,0.0631176904,0.167046383,0.1788409054,0.0443864167,0.0261199549,0.077062577,0.0774059817,0.0568709262,0.0546058975,0.5174454451,0.5321913958,0.2780368924,0.3042925,0.1179246008,0.1178649962,0.102377452,0.0,0.0,0.0135341873,0.2582622766,0.276925534,0.2365914434,0.2600040138,6.84779e-05,-0.000148738,-0.0538096093,0.090406172
02:23:26:17.817,61,0.0487246402,0.14013201,0.0640864596,0.0,0.0,0.1062978357,0.0,0.0487322547,0.1399430931,0.0665047541,0.0,0.0,0.1061866507,0.0,0.0905135944,0.0,0.0686165243,0.2722636759,0.0533693135,0.2576090097,0.057098113,0.0,0.0127145518,0.1155443117,0.1547561437,0.0,0.0,0.057176359,0.0610685758,0.1665090173,0.1783885956,0.0439638495,0.025713848,0.0772207081,0.0785081089,0.0563055761,0.0540739037,0.4607135057,0.4752793312,0.2624777555,0.2935191989,0.1152136698,0.1151318252,0.1042480245,0.0,0.0,0.0132799698,0.240131408,0.2625032961,0.2348304391,0.2579659522,0.0004760506,-0.0004262887,-0.0562369935,0.1010373458
02:23:26:18.817,61,0.0310998242,0.147704944,0.0639029518,0.0,0.0,0.1048738882,0.0,0.0310923439,0.1475140601,0.0666945428,0.0,0.0,0.104773432,0.0,0.0894285068,0.0,0.0688694194,0.2782946825,0.0588398837,0.3407745957,0.0789855495,0.0,0.0131569374,0.0856750309,0.1175984591,0.0,0.0,0.0534611568,0.0564167425,0.1660585552,0.1782336682,0.0434916094,0.025224695,0.0822835118,0.0933731794,0.055749204,0.0535245799,0.4452821612,0.4594655335,0.2705692053,0.2988631129,0.0887683481,0.0885306522,0.1160746291,0.0,0.0,0.0130827148,0.2357020974,0.2586930692,0.2608610094,0.2936466038,0.0005167858,-0.0007942827,-0.0536138378,0.1081058681
02:23:26:19.817,61,0.0246002953,0.1653806567,0.0636717975,0.0,0.0,0.0955144465,0.0,0.024588652,0.1651857048,0.0670570731,0.0,0.0,0.0954515114,0.0,0.0886031687,0.0,0.0691354722,0.2814175785,0.0619323738,0.3676964343,0.0858019665,0.0,0.0140052941,0.0715440065,0.1024364606,0.0,0.0,0.0510547012,0.0537062995,0.1663769484,0.1827546954,0.0429391041,0.0246136189,0.0850413516,0.0981712043,0.0551243238,0.0528836884,0.4375139773,0.4516343176,0.2761825919,0.3054354191,0.0727946535,0.0725465864,0.1382190734,0.0,0.0,0.0129267834,0.2276336104,0.2451182008,0.2672167122,0.3020770848,0.0005418597,-0.0023690993,-0.0483315773,0.1148985326
02:23:26:20.817,61,0.0169874858,0.1834946722,0.0620891117,0.0,0.0,0.0853549913,0.0,0.0169770084,0.1832823306,0.0688979328,0.0,0.0,0.0853138268,0.0,0.0882049426,0.0,0.0693745464,0.284792304,0.0641023219,0.3816201687,0.089476034,0.0,0.0146416891,0.0655210912,0.0964171439,0.0,0.0,0.049431596,0.0517693423,0.1721831858,0.1926144212,0.0423378907,0.0238788277,0.0864863843,0.1007035077,0.0544387773,0.052183643,0.4337666333,0.4478004873,0.2802222371,0.3087178469,0.0569946468,0.0567384399,0.1819726229,0.0,0.0,0.0128471563,0.2248774618,0.2410740852,0.2575560808,0.2819247544,0.0010401134,-0.006165965,-0.0395478234,0.1214818209
02:23:26:21.817,61,0.0122169172,0.198936373,0.0565751307,0.0,0.0,0.079318136,0.0,0.0122108068,0.1986678541,0.0744638517,0.0,0.0,0.0792853981,0.0,0.0882042646,0.0,0.0695514455,0.286891371,0.066021651,0.3568369746,0.0913018659,0.0,0.0151478956,0.0809345916,0.1106879786,0.0,0.0,0.0483021811,0.050498791,0.174186781,0.1958497614,0.0417551175,0.0231741294,0.0871566907,0.1017454714,0.0537424088,0.0514733158,0.4331354201,0.4475032389,0.2816351354,0.3098033667,0.0430097356,0.0427106321,0.2247537524,0.0,0.0,0.0128264017,0.2256114036,0.2417767793,0.2540987134,0.2766414583,0.001520769,-0.0095237205,-0.0304207094,0.1262095124
02:23:26:22.818,61,0.0096793287,0.2052218467,0.0491355881,0.0,0.0,0.0762579888,0.0,0.0096756378,0.2048792839,0.081561476,0.0,0.0,0.0762265995,0.0,0.0883826986,0.0,0.069502525,0.2878469527,0.0666462183,0.2904600203,0.0840827078,0.0,0.0155854356,0.0990777463,0.1318808049,0.0,0.0,0.0475248285,0.0496669635,0.1764222085,0.1978380829,0.0411722437,0.022496229,0.0871851519,0.1014733687,0.0529873706,0.0507277884,0.4571036994,0.474709332,0.2824642658,0.3103187084,0.0327095203,0.0324167646,0.2401394993,0.0,0.0,0.0127644911,0.2258133292,0.2419286817,0.2510023713,0.2720993459,0.0023404954,-0.0128142806,-0.0269229524,0.1314165592
02:23:26:23.818,61,0.0080843074,0.2007075101,0.0448783115,0.0,0.0,0.0743618011,0.0093973242,0.0080816597,0.2003306448,0.085380353,0.0,0.0,0.0743298605,0.0094117122,0.0988952443,0.0,0.0691743121,0.3461283445,0.0666834563,0.198886916,0.0497103333,0.0,0.0159931909,0.1626569778,0.1885516196,0.0,0.0,0.0476758704,0.0498726554,0.2282018065,0.2471062541,0.0407240465,0.0220160931,0.0807451904,0.0829988196,0.052232828,0.0498892143,0.5228381753,0.5399139524,0.238671273,0.2590149343,0.0055604922,0.0051805861,0.2476150692,0.0,0.0,0.0126257846,0.2248460352,0.2415012121,0.2430922985,0.2588432729,0.0028681555,-0.0167572983,-0.0265945438,0.1362787187
02:23:26:24.817,61,0.0069991932,0.202242136,0.0436730236,0.0,0.0,0.0730747506,0.0190723501,0.0069971569,0.2018543929,0.0862865001,0.0,0.0,0.0730407387,0.0190878417,0.1102627888,0.0,0.0686246529,0.3576433659,0.0656554848,0.1708139777,0.0400477313,0.0,0.0164874867,0.1890902221,0.2198117077,0.0,0.0,0.0484219678,0.0510681868,0.2443244308,0.2613208592,0.0404182784,0.0215457063,0.0787510648,0.078071177,0.0515726842,0.0491980352,0.5422712564,0.5608690977,0.2437214702,0.2677727342,0.0,0.0,0.251740098,0.0161670744,0.0167888831,0.0124297207,0.2250961959,0.2428542227,0.2407194078,0.2550052404,0.0024487867,-0.0212601386,-0.0285193119,0.1413441449
02:23:26:25.818,61,0.0062054447,0.2021957487,0.046885591,0.0,0.0,0.0724543184,0.0235208012,0.0062037846,0.2018395811,0.083030045,0.0,0.0,0.0724177808,0.0235493518,0.1142655239,0.0,0.0651019961,0.3142173886,0.0650188774,0.1565096229,0.0349749364,0.0,0.0167504568,0.2454175651,0.2746484876,0.0,0.0,0.0505006462,0.053833358,0.2516738176,0.2653919756,0.0404205173,0.0212446749,0.077717036,0.0755861998,0.0511073917,0.0487071089,0.5485813022,0.5669360757,0.2424084395,0.2667119205,0.0,0.0,0.2559829056,0.0318883657,0.0328781307,0.0122186299,0.2870476842,0.306432277,0.2459712923,0.261857301,0.0015810215,-0.0239649452,-0.0305202696,0.145515576
02:23:26:26.818,61,0.0056567783,0.1988412589,0.0457577668,0.0,0.0,0.0723111257,0.0222883932,0.0056552412,0.1984800696,0.0837823451,0.0,0.0,0.072273083,0.0223450884,0.1158104464,0.0,0.0614857823,0.2588198781,0.0644424781,0.1500728428,0.0324025862,0.0,0.0168578699,0.2701937556,0.3015098274,0.0,0.0,0.0517387539,0.0557495169,0.2148023993,0.2197822183,0.0407855213,0.0211226102,0.0776680335,0.0748036131,0.0509852171,0.0485588312,0.4995899796,0.521192193,0.2424058616,0.2666058242,0.0,0.0,0.2581894398,0.038694106,0.0397973768,0.0120148472,0.3219280839,0.3414281309,0.2750081122,0.2972424328,0.0007259923,-0.025668174,-0.0321796201,0.1485934407
02:23:26:27.818,61,0.0053431424,0.1984889954,0.0450884998,0.0,0.0,0.0722215325,0.0195351094,0.0053409277,0.1981239766,0.0841605812,0.0,0.0,0.072182849,0.0195985474,0.112750344,0.0,0.0587180741,0.2360280901,0.0640211999,0.1469993889,0.0311899837,0.0,0.0171108842,0.2807525396,0.3128396869,0.0,0.0,0.0526498668,0.0571159497,0.202570051,0.2076979876,0.0419193581,0.0211442746,0.0831927955,0.0795985013,0.0510558374,0.0486057512,0.4821070433,0.5073049664,0.246444881,0.2734455764,0.0,0.0,0.2492358536,0.0358161181,0.0367901884,0.0117957806,0.3347027898,0.3545716703,0.29980129,0.3247121572,0.0001615375,-0.0250424836,-0.0368713588,0.1507579237
02:23:26:28.818,61,0.0084774094,0.1949108243,0.0446963571,0.0,0.0,0.0723463148,0.0119867669,0.0083858548,0.1945471466,0.0843255296,0.0,0.0,0.0723072812,0.0121067604,0.108857885,0.0,0.0572997704,0.2246409804,0.0640608892,0.1482990384,0.0308544189,0.0,0.0174011048,0.2858475745,0.3183048368,0.0,0.0,0.0533847287,0.0580982603,0.1902053505,0.1993084103,0.0442831144,0.0213096421,0.091265887,0.0849604011,0.0513231754,0.0488255508,0.4592876136,0.4880101085,0.2479198575,0.2756581008,0.0,0.0,0.2291603684,0.0317851454,0.0325793177,0.0116087962,0.3415009677,0.3616116047,0.3358486593,0.3556538224,1.01189e-05,-0.0224683955,-0.0420343094,0.1506305337
02:23:26:29.819,61,0.0472714417,0.1915146708,0.0465855561,0.0,0.0,0.0722266361,0.0,0.0468903109,0.1911724061,0.0823048949,0.0,0.0,0.0721878186,0.0,0.0983724445,0.0,0.05404507,0.1879011691,0.0661008209,0.1481916904,0.0326819234,0.0,0.0174401086,0.266199857,0.2889532447,0.0,0.0,0.053760618,0.0586105883,0.1814725399,0.1925292909,0.0469920598,0.0214577019,0.1034002602,0.0890957341,0.0517075919,0.0491456948,0.3799993396,0.4022592008,0.2316425443,0.2494326234,0.0,0.0,0.2084222138,0.0227601118,0.0231997557,0.0115109999,0.3337348998,0.345286876,0.3366875648,0.3523460925,7.75e-07,-0.021752419,-0.0505987033,0.1493664682
02:23:27:00.818,61,0.0577713512,0.1816192567,0.0500280559,0.0,0.0,0.0724124238,0.0,0.0573147833,0.1813162565,0.0787111521,0.0,0.0,0.0723746195,0.0,0.0653318837,0.0,0.0374639481,0.1223673522,0.1128874049,0.1071543545,0.0411860608,0.0,0.0170797184,0.261744231,0.2821789086,0.0,0.0,0.0536915399,0.0585439242,0.1639155298,0.1686730832,0.0515473373,0.0218130387,0.1086245328,0.0901997685,0.0518405326,0.049237147,0.2688946426,0.2778194547,0.1358986795,0.1468881369,0.0,0.0,0.197676897,0.0030079521,0.003942227,0.011533211,0.3323561251,0.3415382504,0.3239732683,0.3328518271,7.371e-07,-0.0219566412,-0.0557606518,0.1471023411
02:23:27:01.818,61,0.0838492513,0.1749165952,0.0552179478,0.0,0.0,0.0726614222,0.0,0.083379738,0.174661383,0.0735361427,0.0,0.0,0.0726252124,0.0,0.0546346307,0.0,0.0305593852,0.10275691,0.1254477054,0.0955487713,0.0521604307,0.0,0.0162322298,0.2692939937,0.2858130932,0.0,0.0,0.0533813909,0.058137618,0.141036585,0.1438712478,0.0532589145,0.022318406,0.1078384444,0.0751258358,0.0517712906,0.0491363108,0.2343278378,0.2392397374,0.1046871543,0.1116914675,0.0289204475,0.0274320915,0.188215211,0.0,0.0,0.0116822179,0.3299915791,0.3334528506,0.2703554928,0.2796998322,6.146e-07,-0.0220526643,-0.0594359376,0.1433050185
02:23:27:02.819,61,0.0923092961,0.1707771719,0.0593804754,0.0,0.0,0.0730343089,0.0,0.0918244272,0.170557335,0.0694361031,0.0,0.0,0.0729999319,0.0,0.0492291376,0.0,0.0271742251,0.1045471206,0.1327189356,0.0894908905,0.0569023788,0.0,0.0152983107,0.2752577364,0.2901288867,0.0,0.0,0.0531824119,0.0578165166,0.133190006,0.1351948082,0.05438013,0.0237418152,0.1018190458,0.0675574392,0.0515974648,0.0489385575,0.2376856655,0.2366487384,0.0896251574,0.0950258151,0.0397501141,0.0380928926,0.1807011664,0.0,0.0,0.0118699102,0.3283211589,0.3295278251,0.2562048435,0.2655971944,6.496e-07,-0.02342619,-0.0601102486,0.1406340897
02:23:27:03.819,61,0.073628068,0.1631935239,0.0663066283,0.0,0.0,0.0740230605,0.0,0.0732543245,0.1630281806,0.062784493,0.0,0.0,0.0739916787,0.0,0.0507720001,0.0,0.0263945796,0.1862145811,0.1352599114,0.0982681364,0.0589217879,0.0,0.0146703422,0.2752076089,0.2896519601,0.0,0.0,0.0532115102,0.0577353761,0.1324909776,0.1388078332,0.054787077,0.0246048234,0.0928840563,0.0642392561,0.0513064042,0.0486160144,0.3316444457,0.3369563818,0.1006808728,0.112986967,0.0448202491,0.0432053022,0.1776191741,0.0,0.0,0.0119655002,0.3272841871,0.3276047707,0.2488830686,0.2583854795,1.37693e-05,-0.0232358426,-0.0574463382,0.1368433535
02:23:27:04.819,61,0.0569640473,0.1481533498,0.076058127,0.0,0.0,0.0792199299,0.0,0.0567932278,0.1480552107,0.0532766245,0.0,0.0,0.0791877657,0.0,0.0755011439,0.0,0.0396256,0.2896062732,0.1116773114,0.1491894275,0.0583933517,0.0,0.014735396,0.2695491612,0.2895948589,0.0,0.0,0.0533785447,0.0578285865,0.1317293048,0.1395178288,0.0545261987,0.0254028253,0.075346306,0.0621242411,0.0510339364,0.0483055823,0.4318298399,0.4512226582,0.1475935876,0.166783914,0.0293963477,0.0290901065,0.179001376,0.0,0.0,0.0119850002,0.3322591186,0.34514305,0.2455336452,0.2601186037,1.89374e-05,-0.0218928829,-0.0556433946,0.1320874095
